Series Name,Series Code,Country Name,Country Code,2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,South Africa,ZAF,3.23238831615113,4.61874544887136,7.03987272546482,6.0752438457966,4.36115246518962
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,South Sudan,SSD,29.6758435538572,10.5167158294358,-6.68732094212668,2.38280434813754,91.4408220769046
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Spain,ESP,-0.322753017299739,3.0931351197642,8.39057634118627,3.53236133492433,2.77417826534772
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Sri Lanka,LKA,6.15394508391738,7.01478071238195,49.7211021114327,16.5411742279832,-0.42936004906973
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,St. Kitts and Nevis,KNA,-1.16724501769353,1.195688870384,2.66817533111249,3.55711230848243,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,St. Lucia,LCA,-1.75580833517594,2.41070312174393,6.37814695133351,4.07060821926204,-0.110283575834694
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,St. Martin (French part),MAF,..,..,..,..,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,St. Vincent and the Grenadines,VCT,-0.628131309354654,1.57272932500558,5.66009779226552,4.56457719814894,3.62770736940927
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Sudan,SDN,163.257782355458,359.093040778999,138.80846024176,..,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Suriname,SUR,34.889784309078,59.1196626251977,52.446027276241,51.5873159600861,16.2296159130279
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Sweden,SWE,0.497367318853572,2.16319736447153,8.36929098869189,8.54862489748902,2.83581658224034
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Switzerland,CHE,-0.725874933313384,0.581814168489856,2.83502798644463,2.13540088016377,1.06234041976595
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Syrian Arab Republic,SYR,..,..,..,..,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Tajikistan,TJK,..,..,..,..,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Tanzania,TZA,3.29029062798325,3.69091958802199,4.35027204269101,3.79923291384916,3.05694676312373
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Thailand,THA,-0.845937147357041,1.23039541318384,-1.61068030486688,8.47805174421543,1.36580540798037
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Timor-Leste,TLS,0.495499215459571,3.69792094666786,7.00530945399787,8.42035103310377,2.06284153005468
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Togo,TGO,1.69928463299399,4.1862150652352,7.96757361617945,5.48928568141131,2.86262074089801
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Tonga,TON,-0.349737696727418,5.64051140636743,10.9713652903022,6.35112980255189,3.18364611260051
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Trinidad and Tobago,TTO,0.598986330824643,2.05922746915458,5.82838638517959,4.62930242419968,0.526884625776839
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Tunisia,TUN,5.63415115897625,5.706350208307,8.30646124447623,9.32899597507865,7.20661657168794
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Turkiye,TUR,12.2789574462574,19.5964926913324,72.3088359891207,53.8594087593315,58.5064507300343
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Turkmenistan,TKM,..,..,..,..,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Turks and Caicos Islands,TCA,..,..,..,..,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Tuvalu,TUV,..,..,..,..,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Uganda,UGA,3.31332289544502,2.20457204757414,7.1957888597581,5.35094804280395,3.3233806708656
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Ukraine,UKR,2.73249209419427,9.36313917695223,20.1836366617478,12.8490222828559,6.50198464669254
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,United Arab Emirates,ARE,-2.07940317940944,0.179935336174431,5.29122604376849,1.62670837213248,1.66336510224894
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,United Kingdom,GBR,0.989486703772491,2.51837109614213,7.92204883147902,6.79396706793963,3.2715729463592
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,United States,USA,1.23358439630629,4.69785886363742,8.00279982052121,4.11633838374488,2.94952520485207
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Uruguay,URY,9.75640636078194,7.74791402314762,9.10437983075437,5.86910359896119,4.84914366613156
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Uzbekistan,UZB,12.8677297362606,10.8492397508122,11.4466436998836,9.95659071258018,9.62825465956682
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Vanuatu,VUT,5.32935073101715,2.34328358208953,6.67930581887121,11.1825017088175,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,"Venezuela, RB",VEN,..,..,..,..,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Viet Nam,VNM,3.22093436652514,1.83471554810444,3.15650749963129,3.25289282667662,3.62109273885843
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Virgin Islands (U.S.),VIR,..,..,..,..,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,West Bank and Gaza,PSE,-0.735332001092191,1.23748102831369,3.74122391852077,5.87110177678988,53.6691458303782
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,"Yemen, Rep.",YEM,..,..,..,..,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Zambia,ZMB,15.7330604721369,22.0207676245777,10.9932039209136,10.884531691282,14.9856262747939
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Zimbabwe,ZWE,557.201817362051,98.5461050920624,104.705170628667,..,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Africa Eastern and Southern,AFE,5.19162942092851,6.82472709282067,10.8834775726018,7.39918558080627,4.48978854243448
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Africa Western and Central,AFW,2.49037783931949,3.74556782333009,7.94925143524016,5.22116801324002,3.60804426950566
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Arab World,ARB,1.44703656998741,2.86833027751019,5.17980847967061,4.00025877060147,2.10135577419612
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Caribbean small states,CSS,0.121434644614894,2.22891330700344,5.82838638517959,4.47720868651285,2.56921890367726
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Central Europe and the Baltics,CEB,1.67244096855756,3.83984491500146,14.6081439492433,9.44284140088564,2.75760909424272
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Early-demographic dividend,EAR,2.96354992076065,4.12676744440695,7.19861615609867,5.88585897042164,3.29589662451998
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,East Asia & Pacific,EAS,0.846905537459305,2.47710241465447,5.34595440908904,5.21536927681554,2.3556272611928
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,East Asia & Pacific (excluding high income),EAP,2.40629214387011,2.69891859529198,5.37734908193985,5.97802515541409,2.31848172887108
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,East Asia & Pacific (IDA & IBRD countries),TEA,2.3931623931624,2.6124818577648,5.40874375479067,6.16457747898299,2.23172772921704
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Euro area,EMU,..,..,..,..,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Europe & Central Asia,ECS,1.19998396936028,3.19017771027094,11.1136121878761,7.120422120899,2.75760909424272
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Europe & Central Asia (excluding high income),ECA,2.74615078213777,6.91756771076075,13.8875841659221,9.07365149809048,3.48974086026947
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Europe & Central Asia (IDA & IBRD countries),TEC,2.73249209419427,5.10641129002841,13.8522590144267,9.36187249769016,3.63700046769908
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,European Union,EUU,0.476498852725066,2.55450699642041,8.83369886749452,6.29942487419125,2.43531202435314
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Fragile and conflict affected situations,FCS,2.8981937602627,4.25936417542868,9.39075933985203,7.11459205344455,4.4275764904982
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Heavily indebted poor countries (HIPC),HPC,3.47617372722194,4.37012190478157,9.65914753785069,7.12697482131851,4.56976223919357
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,High income,HIC,0.598986330824643,2.51837109614213,7.53107834634288,4.85604044667119,2.38554753438095
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,IBRD only,IBD,2.41513094083414,4.27166381536798,9.10437983075437,6.02663450060535,3.48974086026947
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,IDA & IBRD total,IBT,2.8981937602627,4.25936417542868,8.81109209279587,6.20657592272126,3.62109273885843
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,IDA blend,IDB,2.1039488213608,3.46677876951929,6.32752007290448,4.56457719814894,3.45053028131019
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,IDA only,IDX,3.94180326908065,4.37012190478157,9.57337118555953,7.12142371831339,4.19081721344523
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,IDA total,IDA,3.47617372722194,4.17270582217659,8.21619710967436,7.10220928557059,3.92206330291068
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Late-demographic dividend,LTE,1.93694126694223,3.49505757399448,8.64091108973855,6.09114152504141,2.90125149455067
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Latin America & Caribbean,LCN,1.49389017299587,3.87805442411131,7.71367726901419,4.78561281021135,3.46497037946077
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Latin America & Caribbean (excluding high income),LAC,2.52663500084706,4.27166381536798,8.33370630096231,5.08677483158112,3.83540271728533
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Latin America & the Caribbean (IDA & IBRD countries),TLA,1.76751592356698,4.26105127422813,7.8962761916855,4.92637573192674,3.62770736940927
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Least developed countries: UN classification,LDC,4.33296874711709,4.15649125482107,9.45801281304023,7.12697482131851,4.50346801326901
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Low & middle income,LMY,2.99313555869912,4.22278962033194,8.48730869535043,6.20657592272126,3.6966328135552
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Low income,LIC,4.46414437232861,5.13320340824963,9.62147608489064,7.11459205344455,4.19081721344523
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Lower middle income,LMC,4.87167398565555,4.15919657911798,7.6702057938028,7.38281384280984,4.60621098127107
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,"Middle East, North Africa, Afghanistan & Pakistan",MEA,1.44703656998741,2.86833027751019,5.17980847967061,4.22522603168918,2.07655387954199
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,2.41513094083414,5.21404940513043,8.30646124447623,6.09114152504141,4.04611455313434
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,3.73003191530476,5.46019980671871,8.78598837999588,7.70665764216232,3.0861361109923
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Middle income,MIC,2.73249209419427,4.12676744440695,8.30646124447623,6.1059011284828,3.6045220384796
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,North America,NAC,0.97529201430706,4.04652602445635,7.40280048696867,3.99766999081457,2.6655545188319
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Not classified,INX,..,..,..,..,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,OECD members,OED,0.73285164517586,2.81528854435832,8.23803240697186,5.67767862615429,2.76589367979522
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Other small states,OSS,0.712593443137932,2.4284453278932,7.46811935414937,5.51293808804143,2.06969770479834
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Pacific island small states,PSS,0.386388224517504,2.47788271992717,6.09871755232029,7.92164684826777,2.8195484170954
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Post-demographic dividend,PST,0.632267331911716,2.50835221473776,7.87737003690613,5.09396758978883,2.44091572720697
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Pre-demographic dividend,PRE,3.39862928518853,4.22278962033194,8.77567482988523,7.10220928557059,4.13469278078273
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Small states,SST,0.598986330824643,2.41070312174393,6.15375621933037,5.08677483158112,2.45545072159028
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,South Asia,SAS,5.6602199868936,5.33853088974921,7.18461996730066,6.38250790219375,3.72320611944934
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,South Asia (IDA & IBRD),TSA,5.6602199868936,5.33853088974921,7.18461996730066,6.38250790219375,3.72320611944934
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Sub-Saharan Africa,SSF,3.39862928518853,4.43905481215002,9.45801281304023,6.69759990789845,4.23903922877036
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Sub-Saharan Africa (excluding high income),SSA,3.39862928518853,4.22278962033194,9.45801281304023,6.69759990789845,4.23903922877036
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Sub-Saharan Africa (IDA & IBRD countries),TSS,3.39862928518853,4.43905481215002,9.45801281304023,6.69759990789845,4.23903922877036
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Upper middle income,UMC,1.82893754590454,4.05681586746239,9.0383038041557,5.07719516250971,3.05252419284577
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,World,WLD,1.90509722047501,3.4754032028988,7.98518671835033,5.87010268787553,2.97200477643618
,,,,,,,,
,,,,,,,,
,,,,,,,,
Data from database: World Development Indicators,,,,,,,,
Last Updated: 12/19/2025,,,,,,,,
